home,away,pteam,starttime,endtime,goal,nskatersh,nskatersa
FLA,TOR,TOR,3052,3166,0,6,5
MIN,OTT,MIN,1075,1187,0,5,6
MIN,OTT,OTT,1561,1680.5,0,6,5
MIN,OTT,OTT,1758,1876,0,6,5
MIN,OTT,OTT,1977,2096,0,6,5
MIN,OTT,MIN,2197,2294,0,5,6
MIN,OTT,MIN,2626,2739,0,5,6
MIN,OTT,MIN,3048,3162,0,5,6
DAL,NYI,NYI,108,219,0,6,5
DAL,NYI,NYI,108,219,0,6,5
DAL,NYI,DAL,801,913,0,5,6
DAL,NYI,NYI,1129,1246,0,6,5
DAL,NYI,NYI,2061,2180,0,6,5
DAL,NYI,NYI,2191,2305,0,6,5
DAL,NYI,DAL,2866,2985.5,0,5,6
DAL,NYI,NYI,3398,3438,0,6,5
DAL,NYI,DAL,3438,3554,0,5,6
ARI,ANA,ANA,790,814,-1,6,5
ARI,ANA,ARI,2126,2126,0,NA,NA
ARI,ANA,ANA,2126,2126,0,NA,NA
ARI,ANA,ARI,2264,2264,0,NA,NA
ARI,ANA,ANA,2264,2264,0,NA,NA
ARI,ANA,ANA,3385,3446,-1,6,5
EDM,L.A,L.A,1236,1338,-1,6,5
EDM,L.A,L.A,1588,1696.5,0,6,5
EDM,L.A,EDM,1726,1826.5,0,5,6
EDM,L.A,L.A,2651,2736,1,6,5
EDM,L.A,EDM,2932,3050,0,5,6
EDM,L.A,EDM,3198,3309,0,5,6
EDM,L.A,L.A,3568,3600,0,6,5
VAN,S.J,S.J,773,881,0,NA,NA
VAN,S.J,VAN,773,881,0,NA,NA
VAN,S.J,S.J,881,997.5,0,6,5
VAN,S.J,S.J,1171,1261,1,6,5
VAN,S.J,VAN,1584,1701.5,0,5,6
VAN,S.J,S.J,1940,2044,0,6,5
VAN,S.J,S.J,1974,2079,0,6,4
VAN,S.J,S.J,2939,3049,0,6,5
WPG,OTT,OTT,1173,1292,0,6,5
WPG,OTT,WPG,1686,1747,1,5,6
WPG,OTT,OTT,1923,2034.5,0,6,5
WPG,OTT,WPG,2398,2460.5,0,5,6
WPG,OTT,OTT,2576,2691.5,0,6,5
DET,NYR,DET,663,781,0,5,6
DET,NYR,DET,915,1022,1,5,6
DET,NYR,NYR,2757,2870.5,0,6,5
DET,NYR,DET,3179,3285.5,0,5,6
DET,NYR,NYR,3476,3594.5,0,5,4
DET,NYR,DET,3476,3594.5,0,5,4
DET,NYR,NYR,3553,3669,1,5,4
COL,PIT,PIT,831,949.5,0,6,5
COL,PIT,PIT,1163,1213,1,6,5
COL,PIT,COL,1567,1681,0,5,6
COL,PIT,PIT,2660,2772.5,0,6,5
ANA,MTL,MTL,99,99,0,NA,NA
ANA,MTL,ANA,99,99,0,NA,NA
ANA,MTL,ANA,1468,1582.5,0,5,6
ANA,MTL,ANA,1625,1744.5,0,5,6
ANA,MTL,MTL,2256,2362,0,6,5
ANA,MTL,ANA,3472,3478,-1,5,6
ANA,MTL,ANA,3472,3499,-1,5,6
ANA,MTL,ANA,3472,3478,-1,5,6
ANA,MTL,ANA,3472,3499,-1,5,6
BOS,CGY,CGY,809,922,0,6,5
BOS,CGY,BOS,974,1070,0,5,6
BOS,CGY,BOS,1101,1129,1,5,6
BOS,CGY,BOS,1184,1285,0,5,6
BOS,CGY,BOS,2117,2234,0,5,6
BOS,CGY,CGY,2479,2500,0,6,5
BOS,CGY,BOS,2500,2616,0,5,6
BOS,CGY,BOS,2635,2699,1,5,6
BOS,CGY,CGY,2708,2795,0,6,5
BOS,CGY,BOS,2795,2914,0,6,5
PHI,STL,STL,851,962.5,0,6,5
PHI,STL,STL,1332,1378,0,6,5
PHI,STL,PHI,1378,1494,0,5,6
WSH,MIN,MIN,155,171,1,6,5
WSH,MIN,WSH,2347,2449,0,5,6
WSH,MIN,WSH,3527,3600,0,5,6
T.B,TOR,T.B,18,130,0,5,6
T.B,TOR,TOR,1625,1625,0,NA,NA
T.B,TOR,T.B,1625,1625,0,NA,NA
T.B,TOR,T.B,1948,2050,0,5,6
T.B,TOR,TOR,2155,2155,0,NA,NA
T.B,TOR,T.B,2155,2155,0,NA,NA
T.B,TOR,TOR,2353,2445.5,0,6,5
T.B,TOR,TOR,2949,3023.5,0,6,5
T.B,TOR,TOR,3225,3314,1,6,5
T.B,TOR,T.B,3491,3600,0,5,6
FLA,DAL,DAL,744,744,0,NA,NA
FLA,DAL,FLA,744,744,0,NA,NA
FLA,DAL,FLA,1165,1284,0,5,6
FLA,DAL,FLA,1567,1655,0,5,6
FLA,DAL,DAL,2188,2297,0,6,5
FLA,DAL,DAL,2736,2847.5,0,6,5
NSH,NYI,NSH,1083,1110,1,5,6
NSH,NYI,NSH,1795,1913.5,0,5,6
NSH,NYI,NYI,2296,2414.5,0,6,5
ARI,VAN,VAN,215,333,0,6,5
ARI,VAN,ARI,553,650.5,0,5,6
ARI,VAN,ARI,976,1095,0,5,6
ARI,VAN,VAN,2255,2255,0,NA,NA
ARI,VAN,ARI,2255,2255,0,NA,NA
ARI,VAN,ARI,2907,3023.5,0,5,6
L.A,MTL,MTL,147,242,1,6,5
L.A,MTL,MTL,864,978.5,0,6,5
L.A,MTL,MTL,1376,1494,0,6,5
L.A,MTL,L.A,1494,1613,0,5,6
L.A,MTL,L.A,2609,2724,0,5,6
L.A,MTL,MTL,2609,2724,0,5,6
L.A,MTL,L.A,2609,2724,0,5,6
L.A,MTL,L.A,2851,2929,0,5,6
L.A,MTL,MTL,2929,3045,0,6,5
L.A,MTL,MTL,3505,3555,1,6,5
N.J,CBJ,CBJ,1040,1156,0,6,5
N.J,CBJ,CBJ,1276,1280,0,6,5
N.J,CBJ,N.J,1280,1280,0,NA,NA
N.J,CBJ,CBJ,1504,1554,1,6,5
N.J,CBJ,CBJ,1873,1988.5,0,6,5
N.J,CBJ,CBJ,2092,2092,0,NA,NA
N.J,CBJ,N.J,2092,2092,0,NA,NA
N.J,CBJ,N.J,2482,2599,0,5,6
N.J,CBJ,CBJ,2628,2732.5,0,6,5
CAR,MIN,CAR,537,649.5,0,5,6
CAR,MIN,CAR,1041,1154,0,5,6
CAR,MIN,MIN,1591,1704,0,6,5
CAR,MIN,MIN,3197,3316,0,6,5
OTT,BUF,BUF,225,336,0,6,5
OTT,BUF,BUF,1817,1916.5,0,6,5
OTT,BUF,BUF,3008,3122,0,6,5
OTT,BUF,OTT,3150,3161,0,5,6
OTT,BUF,BUF,3150,3161,0,5,6
DET,CGY,CGY,456,492,1,6,5
DET,CGY,DET,597,627,1,5,6
DET,CGY,DET,1329,1438,0,5,6
DET,CGY,DET,2550,2642,0,5,6
DET,CGY,CGY,3275,3387,0,6,5
CHI,EDM,EDM,696,811,0,6,5
CHI,EDM,EDM,1238,1351,0,6,5
CHI,EDM,EDM,3895,3895,0,NA,NA
CHI,EDM,CHI,3895,3895,0,NA,NA
ANA,PIT,PIT,106,106,0,NA,NA
ANA,PIT,ANA,106,106,0,NA,NA
ANA,PIT,PIT,360,471,0,6,5
ANA,PIT,ANA,1031,1141,0,5,6
ANA,PIT,PIT,1374,1490,0,6,5
ANA,PIT,PIT,2008,2114,0,6,5
ANA,PIT,ANA,2213,2294,0,5,6
ANA,PIT,ANA,3004,3122.5,0,5,6
ANA,PIT,ANA,3467,3583,0,5,6
BOS,PHI,PHI,329,427,1,6,5
BOS,PHI,BOS,498,593,0,5,6
BOS,PHI,PHI,1155,1250,0,6,5
BOS,PHI,BOS,1738,1783,1,5,6
BOS,PHI,PHI,2314,2427.5,0,6,5
BOS,PHI,PHI,3477,3585,1,6,5
TOR,STL,TOR,661,777,0,6,5
TOR,STL,STL,661,777,0,6,5
TOR,STL,STL,738,841,0,6,5
TOR,STL,TOR,1055,1171.5,0,5,6
TOR,STL,TOR,1200,1317.5,0,5,6
TOR,STL,TOR,1487,1487,0,NA,NA
TOR,STL,STL,1487,1487,0,NA,NA
TOR,STL,STL,1748,1867,-1,6,5
TOR,STL,TOR,1922,2016,1,5,6
TOR,STL,STL,2138,2257,0,6,5
TOR,STL,TOR,2138,2257,0,6,5
TOR,STL,STL,2138,2257,0,6,5
TOR,STL,STL,2378,2493,0,6,5
TOR,STL,TOR,2647,2763,0,5,6
TOR,STL,STL,2763,2872,0,6,5
TOR,STL,STL,3279,3279,0,NA,NA
TOR,STL,TOR,3279,3279,0,NA,NA
TOR,STL,TOR,3279,3279,0,NA,NA
T.B,DAL,DAL,305,403,0,6,5
T.B,DAL,DAL,676,779,1,6,5
T.B,DAL,T.B,804,864,1,5,6
T.B,DAL,DAL,1053,1165.5,0,6,5
T.B,DAL,DAL,1938,2049.5,0,6,5
T.B,DAL,T.B,3523,3576,-1,5,6
T.B,DAL,T.B,3523,3597,-1,5,6
T.B,DAL,T.B,3523,3576,-1,5,6
T.B,DAL,T.B,3523,3597,-1,5,6
FLA,NYI,NYI,570,667.5,0,6,5
FLA,NYI,FLA,850,943,0,5,6
FLA,NYI,FLA,2113,2137,1,5,6
FLA,NYI,NYI,2458,2458,0,NA,NA
FLA,NYI,FLA,2458,2458,0,NA,NA
FLA,NYI,FLA,3401,3513,0,5,6
WSH,BUF,WSH,767,879,0,5,6
WSH,BUF,BUF,1600,1716,0,6,5
WSH,BUF,BUF,1748,1771,1,6,5
WSH,BUF,BUF,2361,2479,0,NA,NA
WSH,BUF,WSH,2479,2584.5,0,6,5
WSH,BUF,BUF,2479,2584.5,0,6,5
WSH,BUF,BUF,2527,2621,1,6,5
WSH,BUF,WSH,2740,2858,0,5,6
WSH,BUF,WSH,2955,3072,0,5,6
CBJ,COL,CBJ,61,144,1,4,6
CBJ,COL,CBJ,125,144,1,4,6
CBJ,COL,CBJ,125,231,1,5,6
CBJ,COL,CBJ,125,144,1,4,6
CBJ,COL,CBJ,125,231,1,5,6
CBJ,COL,CBJ,1888,1998,0,5,6
CBJ,COL,COL,1998,2117.5,0,6,5
CBJ,COL,COL,2460,2576,0,6,5
CBJ,COL,CBJ,3179,3298,0,5,6
CBJ,COL,CBJ,3397,3514,0,5,6
CBJ,COL,CBJ,3397,3514,0,5,6
NSH,WPG,WPG,80,177,0,6,5
NSH,WPG,NSH,537,638,0,5,6
NSH,WPG,WPG,1052,1160,0,6,5
NSH,WPG,WPG,2357,2357,0,NA,NA
NSH,WPG,NSH,2357,2357,0,NA,NA
NSH,WPG,NSH,3565,3600,0,5,6
ARI,MTL,MTL,99,215.5,0,6,5
ARI,MTL,MTL,1597,1705.5,0,6,5
ARI,MTL,ARI,2219,2328,0,4,5
ARI,MTL,MTL,2219,2328,0,4,5
ARI,MTL,ARI,2258,2368.5,0,4,5
L.A,PIT,L.A,79,197,0,5,6
L.A,PIT,PIT,356,471,0,6,5
L.A,PIT,L.A,791,907.5,0,5,6
L.A,PIT,L.A,1365,1483,0,5,6
L.A,PIT,PIT,1703,1815,0,6,5
L.A,PIT,L.A,2022,2140,0,5,6
L.A,PIT,L.A,3169,3169,0,NA,NA
L.A,PIT,PIT,3169,3169,0,NA,NA
S.J,VAN,S.J,125,244,0,5,4
S.J,VAN,VAN,125,244,0,5,4
S.J,VAN,VAN,125,244,0,5,4
S.J,VAN,S.J,125,244,0,5,4
S.J,VAN,S.J,125,244,0,5,4
S.J,VAN,S.J,505,613,0,5,6
S.J,VAN,VAN,667,711,1,6,5
S.J,VAN,VAN,1608,1726.5,0,6,5
S.J,VAN,S.J,1907,2026,0,5,6
S.J,VAN,VAN,2614,2721,-1,4,5
S.J,VAN,S.J,2614,2721,1,4,5
S.J,VAN,S.J,2713,2721,1,4,5
S.J,VAN,S.J,3591,3600,0,5,6
CAR,EDM,CAR,400,512,0,5,6
CAR,EDM,EDM,700,817,0,6,5
CAR,EDM,CAR,1555,1605,1,5,6
CAR,EDM,CAR,1628,1679,1,5,6
CAR,EDM,EDM,2049,2123,1,6,4
CAR,EDM,EDM,2103,2123,1,6,4
CAR,EDM,EDM,2433,2500,1,6,5
CAR,EDM,EDM,2662,2778,1,6,5
CAR,EDM,EDM,2662,2778,1,6,5
CAR,EDM,CAR,2662,2778,-1,6,5
N.J,PHI,PHI,303,411,0,6,5
N.J,PHI,N.J,1371,1412,-1,5,6
N.J,PHI,N.J,1474,1586,0,4,6
N.J,PHI,N.J,1646,1746.5,0,5,6
N.J,PHI,PHI,2262,2289,1,6,5
N.J,PHI,PHI,2311,2413,0,6,5
N.J,PHI,PHI,3055,3104,-1,6,5
N.J,PHI,N.J,3402,3414,0,5,6
N.J,PHI,PHI,3402,3414,0,5,6
MIN,COL,COL,43,43,0,NA,NA
MIN,COL,MIN,43,43,0,NA,NA
MIN,COL,COL,796,902.5,0,6,5
MIN,COL,MIN,1183,1302,0,5,6
MIN,COL,MIN,1550,1666.5,0,5,6
MIN,COL,MIN,2364,2479,1,5,6
MIN,COL,COL,3080,3195,0,6,5
OTT,CGY,CGY,522,641,0,6,5
OTT,CGY,OTT,893,893,0,NA,NA
OTT,CGY,CGY,893,893,0,NA,NA
OTT,CGY,OTT,1473,1592,0,5,6
OTT,CGY,CGY,1930,2045.5,0,6,5
OTT,CGY,OTT,2971,3088,1,5,6
BOS,DET,BOS,193,255,-1,5,6
BOS,DET,DET,462,552,1,6,5
BOS,DET,DET,723,841,0,6,5
BOS,DET,BOS,1101,1219,0,5,6
BOS,DET,BOS,1322,1435,0,5,6
BOS,DET,BOS,1802,1904,-1,5,6
BOS,DET,DET,1947,2038,0,6,5
BOS,DET,DET,2630,2643,1,6,5
BOS,DET,BOS,2742,2762,1,5,6
BOS,DET,DET,3353,3465,0,6,5
CHI,NYR,NYR,192,308,0,6,5
CHI,NYR,NYR,933,1049,0,6,5
CHI,NYR,NYR,1579,1693,0,6,5
CHI,NYR,CHI,1844,1958,0,5,6
CHI,NYR,NYR,2241,2354,0,6,5
CHI,NYR,CHI,3442,3531.5,0,5,6
TOR,NYI,NYI,182,231,0,6,5
TOR,NYI,TOR,231,339.5,0,5,6
TOR,NYI,NYI,557,650,0,6,5
TOR,NYI,NYI,617,733,0,6,4
TOR,NYI,TOR,1576,1686,0,5,6
TOR,NYI,TOR,1910,2029,0,5,6
TOR,NYI,NYI,2130,2165,0,6,5
TOR,NYI,TOR,2165,2274.5,0,5,6
TOR,NYI,TOR,2969,2998,1,5,6
DET,EDM,DET,292,406,0,5,6
DET,EDM,EDM,423,542,0,6,5
DET,EDM,EDM,1108,1221,1,6,5
DET,EDM,EDM,2368,2450.5,0,6,5
DET,EDM,DET,2674,2793,0,5,6
DET,EDM,DET,3072,3191,0,5,6
DET,EDM,DET,3170,3271.5,0,4,6
DET,EDM,DET,3460,3485,1,5,6
VAN,ANA,VAN,881,983.5,0,5,6
VAN,ANA,VAN,1235,1346,0,5,6
VAN,ANA,VAN,2333,2442,0,6,5
VAN,ANA,ANA,2333,2442,0,6,5
VAN,ANA,ANA,2333,2442,0,6,5
VAN,ANA,VAN,2333,2442,0,6,5
VAN,ANA,ANA,2395,2508.5,0,6,5
VAN,ANA,VAN,3542,3600,0,5,6
ARI,NSH,ARI,211,322,0,5,6
ARI,NSH,ARI,301,338,0,4,6
ARI,NSH,NSH,338,338,0,NA,NA
ARI,NSH,ARI,764,875,0,5,6
ARI,NSH,NSH,1144,1259,0,6,5
ARI,NSH,NSH,1382,1382,0,NA,NA
ARI,NSH,ARI,1382,1382,0,NA,NA
ARI,NSH,NSH,1752,1752,0,NA,NA
ARI,NSH,ARI,1752,1752,0,NA,NA
ARI,NSH,NSH,2689,2807,0,6,5
ARI,NSH,ARI,3133,3133,0,NA,NA
ARI,NSH,NSH,3133,3133,0,NA,NA
ARI,NSH,ARI,3261,3377,0,5,6
ARI,NSH,ARI,3517,3635,0,5,6
S.J,PIT,PIT,447,566,0,6,5
S.J,PIT,PIT,1020,1132.5,0,6,5
S.J,PIT,S.J,1409,1525,0,5,6
S.J,PIT,S.J,1927,2044,0,5,6
S.J,PIT,PIT,2097,2097,0,NA,NA
S.J,PIT,S.J,2097,2097,0,NA,NA
S.J,PIT,PIT,3047,3164.5,0,6,5
S.J,PIT,PIT,3193,3193,0,NA,NA
S.J,PIT,S.J,3193,3193,0,NA,NA
S.J,PIT,S.J,3573,3691.5,0,5,6
NYI,NYR,NYR,282,382,0,6,5
NYI,NYR,NYI,575,683,0,5,6
NYI,NYR,NYR,1309,1385,0,6,5
NYI,NYR,NYI,1385,1495.5,0,6,5
NYI,NYR,NYI,1757,1876,0,5,6
NYI,NYR,NYR,2597,2713,0,6,5
NYI,NYR,NYI,2950,3024,0,5,6
NYI,NYR,NYR,3024,3143,0,6,5
PHI,DAL,PHI,149,263,0,5,6
PHI,DAL,DAL,497,611,0,6,5
PHI,DAL,PHI,1299,1365,0,5,6
PHI,DAL,DAL,1365,1473.5,0,6,5
PHI,DAL,DAL,2400,2507.5,0,6,5
PHI,DAL,PHI,3049,3162,0,5,6
CAR,CBJ,CAR,513,629,0,5,6
CAR,CBJ,CBJ,760,767,1,6,5
CAR,CBJ,CAR,880,990,0,5,6
CAR,CBJ,CAR,984,1085,1,5,6
CAR,CBJ,CBJ,1121,1190,1,6,5
CAR,CBJ,CAR,1227,1341,1,5,6
CAR,CBJ,CBJ,1498,1604,0,6,5
CAR,CBJ,CBJ,1693,1799,0,6,5
CAR,CBJ,CAR,2708,2770,1,5,6
MTL,T.B,MTL,656,761.5,0,5,6
MTL,T.B,MTL,825,935.5,0,5,6
MTL,T.B,T.B,1012,1081,0,6,5
MTL,T.B,MTL,1351,1468,0,5,6
MTL,T.B,MTL,2123,2241,0,5,6
OTT,BOS,BOS,119,223,0,6,5
OTT,BOS,BOS,589,707,0,6,5
OTT,BOS,OTT,1245,1262,1,5,6
OTT,BOS,BOS,1454,1570,0,6,5
OTT,BOS,OTT,1634,1735,0,5,6
OTT,BOS,OTT,2025,2025,0,NA,NA
OTT,BOS,BOS,2025,2025,0,NA,NA
OTT,BOS,OTT,2626,2736,0,5,6
STL,WPG,STL,11,128,0,5,6
STL,WPG,STL,325,436,0,5,6
STL,WPG,WPG,773,860,1,6,5
STL,WPG,WPG,773,860,1,6,5
STL,WPG,STL,773,860,-1,6,5
STL,WPG,WPG,1387,1505,0,5,6
STL,WPG,STL,1387,1505,0,5,6
STL,WPG,STL,1501,1608,0,5,6
STL,WPG,STL,2235,2350.5,0,5,6
STL,WPG,STL,2451,2494,1,5,6
STL,WPG,WPG,2522,2522,0,NA,NA
STL,WPG,STL,2522,2522,0,NA,NA
STL,WPG,WPG,2522,2522,0,NA,NA
STL,WPG,STL,2522,2522,0,NA,NA
STL,WPG,WPG,2673,2789,0,6,5
STL,WPG,WPG,2703,2815,0,6,4
STL,WPG,WPG,2824,2936,0,6,5
STL,WPG,WPG,3207,3272,-1,6,5
STL,WPG,WPG,3207,3272,-1,6,5
STL,WPG,WPG,3207,3272,-1,6,5
STL,WPG,STL,3207,3272,1,6,5
MIN,N.J,N.J,131,238.5,0,6,5
MIN,N.J,N.J,1333,1452,0,6,5
MIN,N.J,N.J,2819,2898,1,6,5
MIN,N.J,N.J,3006,3085.5,0,6,5
COL,L.A,L.A,153,255,0,6,5
COL,L.A,COL,380,467,1,5,6
COL,L.A,COL,962,1080,0,5,6
COL,L.A,L.A,1374,1409,0,6,5
COL,L.A,COL,1409,1528,0,5,6
COL,L.A,L.A,1933,2047.5,0,6,5
TOR,BUF,TOR,21,87,0,5,6
TOR,BUF,BUF,87,202,0,6,5
TOR,BUF,BUF,538,650,0,6,5
TOR,BUF,BUF,2578,2677,0,6,5
TOR,BUF,TOR,2801,2913.5,0,5,6
TOR,BUF,BUF,3063,3180,0,6,5
TOR,BUF,BUF,3332,3395,1,6,5
WSH,NYR,NYR,600,703,1,6,5
WSH,NYR,WSH,826,938,0,5,6
WSH,NYR,NYR,1144,1261,0,6,5
WSH,NYR,NYR,1186,1299,0,6,4
WSH,NYR,WSH,1647,1762.5,0,5,6
WSH,NYR,WSH,1816,1930,0,5,6
WSH,NYR,NYR,1816,1930,0,5,6
WSH,NYR,WSH,1816,1930,0,5,6
CGY,ANA,CGY,132,171,1,5,6
CGY,ANA,CGY,475,578,0,6,5
CGY,ANA,ANA,475,578,0,6,5
CGY,ANA,ANA,475,578,0,6,5
CGY,ANA,CGY,791,908,0,5,6
CGY,ANA,ANA,938,1049,0,6,5
CGY,ANA,ANA,1683,1733,1,6,5
CGY,ANA,ANA,2003,2039,1,6,5
CGY,ANA,CGY,2260,2302,0,5,6
CGY,ANA,ANA,2302,2419.5,0,6,5
CGY,ANA,ANA,2566,2677.5,0,6,5
BOS,T.B,T.B,98,210,0,6,5
BOS,T.B,BOS,529,647,0,5,6
BOS,T.B,T.B,952,1065,0,6,5
BOS,T.B,T.B,1929,2048,0,6,5
BOS,T.B,T.B,3055,3148,0,6,5
BOS,T.B,BOS,3651,3651,0,NA,NA
BOS,T.B,T.B,3651,3651,0,NA,NA
BOS,T.B,BOS,3731,3839,0,4,6
BOS,T.B,T.B,3839,3851.5,0,4,6
PIT,EDM,PIT,201,256,-1,5,6
PIT,EDM,EDM,373,490,0,6,5
PIT,EDM,PIT,861,956,0,5,6
PIT,EDM,PIT,1135,1229,0,6,5
PIT,EDM,EDM,1135,1229,0,6,5
PIT,EDM,EDM,1229,1261,1,6,5
PIT,EDM,PIT,1878,1927,1,5,6
PIT,EDM,EDM,2318,2318,0,NA,NA
PIT,EDM,PIT,2318,2318,0,NA,NA
PIT,EDM,PIT,2620,2691,1,5,6
PIT,EDM,EDM,3456,3573,0,6,5
CAR,DAL,DAL,683,683,0,NA,NA
CAR,DAL,CAR,683,683,0,NA,NA
CAR,DAL,DAL,1333,1447.5,0,6,5
CAR,DAL,DAL,1864,1965.5,0,6,5
CAR,DAL,CAR,2479,2581,0,5,6
MTL,OTT,OTT,177,293,0,6,5
MTL,OTT,MTL,476,534,-1,5,6
MTL,OTT,MTL,734,851,0,5,6
MTL,OTT,OTT,1513,1631,0,6,5
MTL,OTT,MTL,2426,2483,1,5,6
MTL,OTT,OTT,2742,2860,0,6,5
DET,CBJ,CBJ,304,422,0,6,5
DET,CBJ,CBJ,838,943.5,0,6,5
DET,CBJ,DET,1353,1454,0,5,6
DET,CBJ,CBJ,1510,1527,0,6,5
DET,CBJ,DET,1527,1527,0,NA,NA
DET,CBJ,CBJ,1820,1820,0,NA,NA
DET,CBJ,DET,1820,1820,0,NA,NA
DET,CBJ,DET,2200,2310,1,5,6
DET,CBJ,CBJ,2782,2898,0,6,5
DET,CBJ,CBJ,3058,3168,0,6,5
FLA,WPG,FLA,1383,1487,0,5,6
FLA,WPG,WPG,1624,1741,0,6,5
FLA,WPG,WPG,2145,2227,1,6,5
FLA,WPG,WPG,2329,2445,0,6,5
FLA,WPG,FLA,2978,3071.5,0,5,6
STL,PHI,STL,324,443,0,5,6
STL,PHI,STL,517,619,0,5,6
STL,PHI,PHI,711,826,0,6,5
STL,PHI,STL,1040,1153,0,5,6
STL,PHI,STL,2036,2152,0,5,6
STL,PHI,PHI,2308,2427,0,6,5
COL,N.J,COL,1052,1160.5,0,5,6
COL,N.J,N.J,1659,1771,0,6,5
COL,N.J,COL,2384,2488,0,5,6
COL,N.J,N.J,2921,3039,0,6,5
COL,N.J,N.J,3873,3900,0,5,4
VAN,L.A,VAN,340,448,0,5,6
VAN,L.A,L.A,798,910.5,0,6,5
VAN,L.A,VAN,936,1001,1,5,6
VAN,L.A,L.A,1838,1838,0,NA,NA
VAN,L.A,VAN,1838,1838,0,NA,NA
VAN,L.A,L.A,3040,3155,0,6,5
VAN,L.A,VAN,3588,3600,0,5,6
ARI,CHI,ARI,418,490,1,5,6
ARI,CHI,ARI,672,787,0,5,6
ARI,CHI,ARI,1363,1478.5,0,5,6
ARI,CHI,CHI,1499,1616.5,0,6,5
ARI,CHI,ARI,1959,2055,0,5,6
ARI,CHI,ARI,3063,3169,1,5,6
ARI,CHI,ARI,3224,3334,0,5,6
ARI,CHI,CHI,3562,3600,0,6,5
S.J,NSH,NSH,289,408,0,6,5
S.J,NSH,NSH,676,771,0,6,5
S.J,NSH,NSH,1875,1994,0,6,5
S.J,NSH,NSH,2188,2201,1,6,5
S.J,NSH,S.J,2846,2960,0,5,6
S.J,NSH,S.J,3260,3373,0,5,6
S.J,NSH,NSH,3431,3541,1,6,5
NYI,OTT,NYI,663,780,0,5,6
NYI,OTT,OTT,1378,1494,0,6,5
NYI,OTT,OTT,1960,2074.5,0,6,5
NYI,OTT,OTT,2122,2241,0,6,5
WSH,DAL,WSH,144,205,1,5,6
WSH,DAL,DAL,471,590,0,6,5
WSH,DAL,DAL,1091,1206.5,0,6,5
WSH,DAL,WSH,1589,1641,1,5,6
WSH,DAL,WSH,1589,1641,1,5,6
WSH,DAL,WSH,1941,2045,1,5,6
WSH,DAL,WSH,2737,2848,0,5,6
WSH,DAL,DAL,2737,2848,0,5,6
WSH,DAL,WSH,2737,2848,0,5,6
WSH,DAL,WSH,3033,3127,0,5,6
WSH,DAL,DAL,3192,3296,0,6,5
CBJ,EDM,CBJ,370,488,0,6,5
CBJ,EDM,EDM,370,488,0,6,5
CBJ,EDM,EDM,444,559.5,0,6,5
CBJ,EDM,EDM,775,887,0,6,5
CBJ,EDM,CBJ,943,1056.5,0,5,6
CBJ,EDM,EDM,1076,1182,0,6,5
CBJ,EDM,CBJ,1561,1578,1,5,6
CBJ,EDM,CBJ,1908,1976,1,5,6
CBJ,EDM,CBJ,2517,2606,1,4,6
CBJ,EDM,CBJ,2551,2606,1,4,6
MIN,ANA,MIN,10,10,0,NA,NA
MIN,ANA,ANA,10,10,0,NA,NA
MIN,ANA,ANA,772,873,0,6,5
MIN,ANA,MIN,857,975,0,5,6
MIN,ANA,ANA,1024,1143,0,6,5
MIN,ANA,MIN,1724,1793,0,5,6
MIN,ANA,ANA,1793,1891,1,6,5
MIN,ANA,MIN,1939,1939,0,NA,NA
MIN,ANA,ANA,1939,1939,0,NA,NA
MIN,ANA,MIN,2078,2175,0,5,6
MIN,ANA,ANA,2299,2415,0,6,5
MIN,ANA,ANA,2800,2917,0,6,5
CGY,TOR,CGY,479,527,1,5,6
CGY,TOR,CGY,605,700,-1,5,6
CGY,TOR,CGY,605,700,-1,5,6
CGY,TOR,TOR,605,700,1,5,6
CGY,TOR,CGY,605,700,-1,5,6
CGY,TOR,TOR,1629,1696,1,6,5
CGY,TOR,TOR,2086,2187,0,6,5
CGY,TOR,CGY,2187,2306.5,0,6,5
CGY,TOR,CGY,2566,2566,0,NA,NA
CGY,TOR,TOR,2566,2566,0,NA,NA
CGY,TOR,CGY,2841,2956,0,5,6
PHI,DET,DET,310,322,1,6,5
PHI,DET,DET,390,508,0,6,5
PHI,DET,PHI,1773,1866.5,0,5,6
PHI,DET,DET,1982,2019,1,6,5
PHI,DET,PHI,2954,3057,1,5,6
PHI,DET,PHI,3165,3276,0,5,6
PHI,DET,PHI,3165,3276,0,5,6
PHI,DET,DET,3319,3400,1,6,5
PIT,BOS,BOS,438,548,0,6,5
PIT,BOS,PIT,651,767,0,5,6
PIT,BOS,BOS,1108,1222,0,6,5
PIT,BOS,PIT,1531,1642.5,0,5,6
PIT,BOS,BOS,2028,2145,0,6,5
PIT,BOS,PIT,2775,2894,0,5,6
PIT,BOS,PIT,3562,3600,0,5,6
S.J,CHI,CHI,226,342,0,6,5
S.J,CHI,S.J,632,748,0,5,6
S.J,CHI,CHI,1268,1383.5,0,6,5
S.J,CHI,S.J,1655,1725,1,5,6
S.J,CHI,CHI,1887,1936,1,6,5
S.J,CHI,S.J,3085,3201,0,5,6
S.J,CHI,S.J,3207,3310,1,5,6
S.J,CHI,CHI,3582,3600,0,6,5
BUF,NYR,BUF,890,1009,0,5,6
BUF,NYR,NYR,1277,1393.5,0,6,5
BUF,NYR,NYR,1692,1794,0,6,5
BUF,NYR,BUF,2240,2240,0,NA,NA
